IKin__LowPassTotalFlowRate,rightHipInnerLowPassFlowRate,leftHipInnerLowPassFlowRate,rightHipOuterLowPassFlowRate,leftHipOuterLowPassFlowRate,rightKneeLowPassFlowRate,leftKneeLowPassFlowRate,rightAnkleInnerLowPassFlowRate,leftAnkleInnerLowPassFlowRate,rightAnkleOuterLowPassFlowRate,leftAnkleOuterLowPassFlowRate,SpineInnerLowPassFlowRate,SpineOuterLowPassFlowRate,qd_x,qd_y,exactCenterOfMassVelocityX,exactCenterOfMassVelocityY,swingTime0,transferTime0,RIGHT_FOOT_LINKFootForceMag,LEFT_FOOT_LINKFootForceMag,
13.207963885398403,1.0817250781038426,2.192009902932024,1.310893985326351,1.9276782070034104,1.5598188841619194,1.8575949221621315,1.0548328734971393,0.10201161180708647,1.024454518868114,0.4398083080833225,0.18058707930926549,0.4765485141437991,1.2699488467853037,-0.31064641275375776,0.9432295486801003,-0.20889280819464928,0.45,0.002,0.0,1131.0434581653485,
13.373663732887884,1.075652657325242,2.2197396560928966,1.2926468977008434,1.9611310997152143,1.4459201068950054,1.8968186120884596,1.0692214005939702,0.11187835064548934,1.1780605779690327,0.46271562983442294,0.18228503628328252,0.4775937077440254,1.2726487559160813,-0.31318360329239253,0.9483666407189085,-0.2079386096847924,0.45,0.002,313.3616424133998,1146.875449130229,
13.43432355634468,1.0676165920533693,2.233248095037654,1.2632563936660215,1.9801605529496258,1.3321987493832483,1.9189661689259576,1.01741860576168,0.11990344549194637,1.4062685901677903,0.43576526495980206,0.18897396426781038,0.470547133679775,1.270537549290803,-0.3156719172864323,0.9566009642463504,-0.2066506212948902,0.45,0.002,328.9107998226643,1157.6549734831399,
14.561061575054364,1.0779206638092906,2.2213799249907784,1.252043130989811,1.9722673788090164,1.2820348880967039,1.9011155046092385,1.3197247122486941,0.2103615005173216,2.1015053675094544,0.5654488469455289,0.19705451353635386,0.46020514299217274,1.266007892941515,-0.315147767194684,0.9670584154496659,-0.20160139522031717,0.45,0.002,610.755747067915,987.5306753737682,
16.8986046531377,1.1133010854180887,2.1918140248521834,1.271437937837487,1.9455408229793723,1.3402869441949443,1.855450448424151,2.1923021794968376,0.3086315699153134,3.3070197251459446,0.7184723257703765,0.20176519826392073,0.45258239083908075,1.260913902514816,-0.31047474319486273,0.9779870433581405,-0.19924914605013136,0.45,0.002,678.7578877556572,369.98444229861957,
19.567240998738782,1.1593085327547052,2.1540633110406375,1.3071317361644428,1.9134020272463175,1.4784881436779922,1.7949566805205384,3.182335670899378,0.406616862254754,4.655141068107465,0.869296019489763,0.20237688106736215,0.44412406551542616,1.2561392971866228,-0.30521847895365833,0.9680341090259766,-0.1988417090833664,0.45,0.002,588.0857427230362,133.2977405219924,
19.634899458893738,1.1956552629106107,2.115853442251559,1.3486828027135507,1.8783710515986531,1.531426066461134,1.7215519189396293,2.9943738168248255,0.5088819810868905,4.697636649893073,1.003720154858958,0.20059594323437602,0.4381503681204781,1.2489958163566828,-0.29355062582101876,0.9415059452691723,-0.20028105003564448,0.45,0.002,556.8374981431665,101.24063148327438,
19.256388838064908,1.1970739236527794,2.0665915174448894,1.3649294645764054,1.8359049000849654,1.4490347328008237,1.629540869642178,2.952929647902518,0.5821295125590014,4.470823775434228,1.087455340606674,0.2049250831329023,0.41505007022754353,1.239949150004185,-0.27654991308373345,0.9315810836377738,-0.20348209072157955,0.45,0.002,2758.6270595872215,103.6378791446198,
18.863187925092166,1.1589276194129874,1.9955726639624778,1.3428844665124904,1.7832110039175633,1.3286302495276083,1.517981854711483,2.9033973835034455,0.6487756589566277,4.4174381899674655,1.1602085271033125,0.21924933158808982,0.3869109759286176,1.2288782683357515,-0.2598161046348086,0.9330095885074711,-0.20566929755132418,0.45,0.002,2312.7903273763964,30.66979553733742,
18.296008805710038,1.089401303608811,1.8986850064583871,1.2818824665096318,1.7189605394829472,1.2632501012827535,1.3874827704013815,2.7522428741433322,0.7190300901889171,4.320546069360014,1.2338404881131835,0.24297975928175372,0.3877073368789265,1.2161274612689432,-0.24588661840992104,0.9388332536839099,-0.20439232687307995,0.45,0.002,2238.487326077505,0.0,
