Measured__RawTotalFlowRate,Measured__LowPassTotalFlowRate,Measured__MaxFilteredTotalFlowRate,rightKneeISA_LowPassFlowRate,rightKneeISA_MaxFilteredFlowRate,leftKneeISA_LowPassFlowRate,leftKneeISA_MaxFilteredFlowRate,rightHipInnerISA_LowPassFlowRate,rightHipInnerISA_MaxFilteredFlowRate,leftHipInnerISA_LowPassFlowRate,leftHipInnerISA_MaxFilteredFlowRate,rightHipOuterISA_LowPassFlowRate,rightHipOuterISA_MaxFilteredFlowRate,leftHipOuterISA_LowPassFlowRate,leftHipOuterISA_MaxFilteredFlowRate,rightAnkleOuterISA_LowPassFlowRate,rightAnkleOuterISA_MaxFilteredFlowRate,leftAnkleOuterISA_LowPassFlowRate,leftAnkleOuterISA_MaxFilteredFlowRate,rightAnkleInnerISA_LowPassFlowRate,rightAnkleInnerISA_MaxFilteredFlowRate,leftAnkleInnerISA_LowPassFlowRate,leftAnkleInnerISA_MaxFilteredFlowRate,rightSpineISA_LowPassFlowRate,rightSpineISA_MaxFilteredFlowRate,leftSpineISA_LowPassFlowRate,leftSpineISA_MaxFilteredFlowRate,qd_x,qd_y,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.8171072332275764,4.060515663027606,10.7190605145048,0.024925094056392788,4.078812169979745,1.6142209150955362,2.8250386505709737,0.17108274676531005,1.8779182299721573,0.5512838289012916,1.6229020299028123,0.02212860999987956,2.1827888645989497,0.4241664804119755,1.7080209477785566,0.07146056924425614,2.5721922407535436,0.5226902139653535,3.3868038719122215,0.1440287830643344,2.63000430468539,0.49198582279807673,3.6696650626397305,0.018508495459644777,0.34666319684210867,0.004034103265556248,0.3051138262491643,0.03348118696470804,-0.06165778079737084,
3.7999334030645686,4.047915895783529,10.7190605145048,0.024395908827031493,4.078812169979745,1.6117392763510234,2.8250386505709737,0.17033663685338096,1.8779182299721573,0.5514477972108613,1.6229020299028123,0.021999428693026183,2.1827888645989497,0.42557477876430677,1.7080209477785566,0.07106815338929227,2.5721922407535436,0.518192322157687,3.3868038719122215,0.14304129993224246,2.63000430468539,0.4876326453458079,3.6696650626397305,0.018493140824557427,0.34666319684210867,0.003994507434313412,0.3051138262491643,0.033338041835879725,-0.06116493632626042,
3.778862944206731,4.034990009676135,10.7190605145048,0.023836724981321902,4.078812169979745,1.6091531484233497,2.8250386505709737,0.16939484426514084,1.8779182299721573,0.5515735077016709,1.6229020299028123,0.02192974283209146,2.1827888645989497,0.4269544224148954,1.7080209477785566,0.0705892221883109,2.5721922407535436,0.5137247390396618,3.3868038719122215,0.14205527104467888,2.63000430468539,0.48319333042073276,3.6696650626397305,0.018620974035198058,0.34666319684210867,0.00396408232908423,0.3051138262491643,0.033329664298503404,-0.0606089093770192,
3.7740036196939117,4.022062173289845,10.7190605145048,0.02323439810936129,4.078812169979745,1.606675860440992,2.8250386505709737,0.1683559239249765,1.8779182299721573,0.5516848632406518,1.6229020299028123,0.021880012203173427,2.1827888645989497,0.4283141233172233,1.7080209477785566,0.07003633191694475,2.5721922407535436,0.509227498747923,3.3868038719122215,0.14110966787508553,2.63000430468539,0.4787090086309253,3.6696650626397305,0.01889228746124946,0.34666319684210867,0.003942197421339624,0.3051138262491643,0.03332436576608161,-0.0600693352819889,
3.748867030716084,3.996548473442312,10.7190605145048,0.021914394100250496,4.078812169979745,1.6024257833426048,2.8250386505709737,0.1665137572123358,1.8779182299721573,0.5519947052866842,1.6229020299028123,0.021695603220637415,2.1827888645989497,0.43118710532329857,1.7080209477785566,0.06870490892381469,2.5721922407535436,0.49975312935866073,3.3868038719122215,0.1393057663205402,2.63000430468539,0.46957153854092276,3.6696650626397305,0.019618669025249873,0.34666319684210867,0.003863112787313344,0.3051138262491643,0.033055465978249585,-0.059148517579579785,
3.733158548582107,3.9837716892526513,10.7190605145048,0.02128230613262947,4.078812169979745,1.6006104904181742,2.8250386505709737,0.16565731256184915,1.8779182299721573,0.5522296084587908,1.6229020299028123,0.02154558864711315,2.1827888645989497,0.4327170410642969,1.7080209477785566,0.06798873983129132,2.5721922407535436,0.4947673984429908,3.3868038719122215,0.13847306181788635,2.63000430468539,0.46466939823551157,3.6696650626397305,0.020041435206691605,0.34666319684210867,0.0037893084354266994,0.3051138262491643,0.032843280949125794,-0.05870244693902336,
3.717037849319103,3.970838014737549,10.7190605145048,0.02072486273442099,4.078812169979745,1.5986457991806668,2.8250386505709737,0.16464793815774453,1.8779182299721573,0.5525567450904862,1.6229020299028123,0.021380758060591615,2.1827888645989497,0.4342535813889873,1.7080209477785566,0.06727283177146941,2.5721922407535436,0.48971494202784965,3.3868038719122215,0.137674491276847,2.63000430468539,0.45975146013751683,3.6696650626397305,0.02052043139784749,0.34666319684210867,0.0036941735131217467,0.3051138262491643,0.032757893625864246,-0.058199578015322696,
3.64056444439929,3.928787164319872,10.7190605145048,0.019259947301228125,4.078812169979745,1.5900689835296113,2.8250386505709737,0.16056249960217348,1.8779182299721573,0.5544127436056936,1.6229020299028123,0.021060017824098342,2.1827888645989497,0.43864959505072265,1.7080209477785566,0.06504236151745221,2.5721922407535436,0.4739122398132966,3.3868038719122215,0.13540343133309737,2.63000430468539,0.4450012327195165,3.6696650626397305,0.022056981715400454,0.34666319684210867,0.003357130307582722,0.3051138262491643,0.032677809993709034,-0.05656647400417839,
3.592772766803831,3.8985348547711465,10.7190605145048,0.018347949290253282,4.078812169979745,1.5820614359496594,2.8250386505709737,0.15818063930882084,1.8779182299721573,0.5558300269754223,1.6229020299028123,0.02094778365482372,2.1827888645989497,0.4408245698782429,1.7080209477785566,0.06359781725644277,2.5721922407535436,0.4632177213503337,3.3868038719122215,0.1339911938983136,2.63000430468539,0.4353683083833383,3.6696650626397305,0.022698287177973592,0.34666319684210867,0.0034691216475233578,0.3051138262491643,0.03277391293083883,-0.05558614292559166,
3.579706694495713,3.882920098565078,10.7190605145048,0.0179548344645417,4.078812169979745,1.5779013975806204,2.8250386505709737,0.1567960320672529,1.8779182299721573,0.5564320584324611,1.6229020299028123,0.020924159168710623,2.1827888645989497,0.4415851737043361,1.7080209477785566,0.06293342804160294,2.5721922407535436,0.45794993214898805,3.3868038719122215,0.13331254630380465,2.63000430468539,0.43057579758578424,3.6696650626397305,0.0228915871576315,0.34666319684210867,0.003663151909344778,0.3051138262491643,0.03284744757271499,-0.05509846527561252,
3.557547178949891,3.867205440472964,10.7190605145048,0.01758004661793825,4.078812169979745,1.573996210440272,2.8250386505709737,0.1553312274514146,1.8779182299721573,0.5569318569046621,1.6229020299028123,0.02096826847985773,2.1827888645989497,0.44235202263615525,1.7080209477785566,0.06229858962651017,2.5721922407535436,0.4525908029871616,3.3868038719122215,0.1326262677102494,2.63000430468539,0.4256266980133365,3.6696650626397305,0.02301854378482033,0.34666319684210867,0.003884905820587116,0.3051138262491643,0.03297883855862207,-0.05458341208327756,
3.5715492683166588,3.85207257963098,10.7190605145048,0.017207058820328327,4.078812169979745,1.5705423085699903,2.8250386505709737,0.15402379634235344,1.8779182299721573,0.5573100640250538,1.6229020299028123,0.021058638634793087,2.1827888645989497,0.44318708503627624,1.7080209477785566,0.061706592438469605,2.5721922407535436,0.4472522705856633,3.3868038719122215,0.1319551896452867,2.63000430468539,0.4206362574557643,3.6696650626397305,0.023093544770900004,0.34666319684210867,0.004099773306101558,0.3051138262491643,0.03316550110323982,-0.05406138898999475,
3.5715492683166588,3.85207257963098,10.7190605145048,0.017207058820328327,4.078812169979745,1.5705423085699903,2.8250386505709737,0.15402379634235344,1.8779182299721573,0.5573100640250538,1.6229020299028123,0.021058638634793087,2.1827888645989497,0.44318708503627624,1.7080209477785566,0.061706592438469605,2.5721922407535436,0.4472522705856633,3.3868038719122215,0.1319551896452867,2.63000430468539,0.4206362574557643,3.6696650626397305,0.023093544770900004,0.34666319684210867,0.004099773306101558,0.3051138262491643,0.03316550110323982,-0.05406138898999475,
