Measured__RawTotalFlowRate,Measured__LowPassTotalFlowRate,Measured__MaxFilteredTotalFlowRate,rightKneeISA_LowPassFlowRate,rightKneeISA_MaxFilteredFlowRate,leftKneeISA_LowPassFlowRate,leftKneeISA_MaxFilteredFlowRate,rightHipInnerISA_LowPassFlowRate,rightHipInnerISA_MaxFilteredFlowRate,leftHipInnerISA_LowPassFlowRate,leftHipInnerISA_MaxFilteredFlowRate,rightHipOuterISA_LowPassFlowRate,rightHipOuterISA_MaxFilteredFlowRate,leftHipOuterISA_LowPassFlowRate,leftHipOuterISA_MaxFilteredFlowRate,rightAnkleOuterISA_LowPassFlowRate,rightAnkleOuterISA_MaxFilteredFlowRate,leftAnkleOuterISA_LowPassFlowRate,leftAnkleOuterISA_MaxFilteredFlowRate,rightAnkleInnerISA_LowPassFlowRate,rightAnkleInnerISA_MaxFilteredFlowRate,leftAnkleInnerISA_LowPassFlowRate,leftAnkleInnerISA_MaxFilteredFlowRate,rightSpineISA_LowPassFlowRate,rightSpineISA_MaxFilteredFlowRate,leftSpineISA_LowPassFlowRate,leftSpineISA_MaxFilteredFlowRate,qd_x,qd_y,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.7318572202592711,0.8192454462929959,9.924403263617302,0.006125744837233569,4.078812169979745,0.06791002767266036,2.6638681597522913,0.08855645271894987,1.8779182299721573,0.15812845923331198,0.7326104263733997,0.14753649463779436,2.1827888645989497,0.06768011449766163,0.7585951876868104,0.0916274442188135,2.2237676431997477,0.07636707474654506,2.613505590090935,0.09208447610357502,1.8395689379372957,0.00978519717419358,3.6696650626397305,0.00724921756867753,0.2675737767405101,0.006194742883579519,0.3051138262491643,0.014857422865951883,0.17214607207135127,
0.7476836006193138,0.8111509160684028,9.924403263617302,0.0056080979970075055,4.078812169979745,0.06696526180613975,2.6638681597522913,0.08820862257471518,1.8779182299721573,0.1577875039852294,0.7326104263733997,0.1460420801854494,2.1827888645989497,0.06734660727218371,0.7585951876868104,0.09021017127328845,2.2237676431997477,0.07384746555998713,2.613505590090935,0.0920242488252793,1.8395689379372957,0.009442111656213892,3.6696650626397305,0.007151495630273315,0.2675737767405101,0.006517249302636028,0.3051138262491643,0.015009024348469003,0.17126067320567406,
0.7608022138195499,0.8083055156259543,9.924403263617302,0.005457490623285386,4.078812169979745,0.06657596112530033,2.6638681597522913,0.08814239147587102,1.8779182299721573,0.15763400376659914,0.7326104263733997,0.14566182024174334,2.1827888645989497,0.0672294826052148,0.7585951876868104,0.08958967909363895,2.2237676431997477,0.07272107332489679,2.613505590090935,0.09207249570568131,1.8395689379372957,0.009445552824524925,3.6696650626397305,0.007066576807032007,0.2675737767405101,0.00670898803216649,0.3051138262491643,0.015043471637821096,0.17077236791626194,
0.7706867853739814,0.8061774648244948,9.924403263617302,0.00547565522337341,4.078812169979745,0.06632688441496347,2.6638681597522913,0.08817144706253577,1.8779182299721573,0.1574490906391908,0.7326104263733997,0.14547836520191873,2.1827888645989497,0.06709656495083846,0.7585951876868104,0.08904018268445751,2.2237676431997477,0.07167003102661812,2.613505590090935,0.0921734234167717,1.8395689379372957,0.009461738162484442,3.6696650626397305,0.006950955417008362,0.2675737767405101,0.006883126624334265,0.3051138262491643,0.015097659948660998,0.17028342655254874,
0.7577382145734298,0.8022723557922636,9.924403263617302,0.005918323445693322,4.078812169979745,0.06613129429301115,2.6638681597522913,0.08793595475810623,1.8779182299721573,0.15683981759584784,0.7326104263733997,0.14557341607533142,2.1827888645989497,0.06682334801260449,0.7585951876868104,0.08802465693618902,2.2237676431997477,0.06960220677427617,2.613505590090935,0.0923096125541696,1.8395689379372957,0.009235998066209259,3.6696650626397305,0.006729771182270697,0.2675737767405101,0.007147956098554656,0.3051138262491643,0.0152543539755278,0.16933958916935052,
0.7491629952985815,0.7998312682494507,9.924403263617302,0.006151904486395054,4.078812169979745,0.06599953361390196,2.6638681597522913,0.08757686416151897,1.8779182299721573,0.15644995716238386,0.7326104263733997,0.14576809989714049,2.1827888645989497,0.06665520328067985,0.7585951876868104,0.08751926817459339,2.2237676431997477,0.0685568519673973,2.613505590090935,0.09236643423391044,1.8395689379372957,0.008900655846891894,3.6696650626397305,0.00665006223219155,0.2675737767405101,0.007236433192446182,0.3051138262491643,0.01537660775014734,0.16885873304237303,
0.7465867483183134,0.7972334484274005,9.924403263617302,0.006335798745792405,4.078812169979745,0.06574390159238976,2.6638681597522913,0.08718350386835944,1.8779182299721573,0.15604063971767698,0.7326104263733997,0.1460793037136634,2.1827888645989497,0.0664653511389592,0.7585951876868104,0.0870106888162936,2.2237676431997477,0.06750841529826578,2.613505590090935,0.09243797345339902,1.8395689379372957,0.008568896079705292,3.6696650626397305,0.0065676095287918726,0.2675737767405101,0.007291366474104015,0.3051138262491643,0.01541831074668479,0.1683559440231569,
0.7521600909014448,0.7901470849685764,9.924403263617302,0.006730236938630594,4.078812169979745,0.06470490572329546,2.6638681597522913,0.08625067290424238,1.8779182299721573,0.15443994653608015,0.7326104263733997,0.1473454209440958,2.1827888645989497,0.06601650361954549,0.7585951876868104,0.08549935633006804,2.2237676431997477,0.0643577534223317,2.613505590090935,0.09258782392442293,1.8395689379372957,0.00874996744131456,3.6696650626397305,0.006145209819419759,0.2675737767405101,0.007319287365129752,0.3051138262491643,0.015217606234185534,0.1667629430813199,
0.7536949346926762,0.7882861063600006,9.924403263617302,0.006881518672774142,4.078812169979745,0.06453009541204054,2.6638681597522913,0.08598671731482203,1.8779182299721573,0.15385362634842686,0.7326104263733997,0.14760071075705483,2.1827888645989497,0.06590313797346434,0.7585951876868104,0.08501370528873248,2.2237676431997477,0.06330145254895582,2.613505590090935,0.09277409004026185,1.8395689379372957,0.009185228462535616,3.6696650626397305,0.005949346602492259,0.2675737767405101,0.007306476938440045,0.3051138262491643,0.015197888737220383,0.16622773048958536,
